feature_name,mean,std,min,max,median,q25,q75,skewness,kurtosis
feature_47,-0.09650651013144368,0.7286533204499327,-1.9818365192396947,1.9572898278593496,0.0,-0.6594086293354935,0.340591370664507,-0.18669433267427205,0.3600778800607656
feature_48,-0.056123343420040626,0.812648080457024,-2.097287479713031,1.4142351648855118,0.0,-0.42601263573161097,0.573987364268389,-0.5173758932549863,0.19030315327305347
feature_49,-0.1269327595351268,0.840938620439119,-3.861108298125345,1.4775393681880982,0.0,-0.5629044287990359,0.43709557120096415,-1.5008509824848524,4.61474238185411
feature_50,-0.19513752164414294,0.8045224951806158,-3.29815733261345,1.6074371064811708,0.0,-0.6750730724417341,0.32492692755826547,-1.0783503071925526,2.3174578341493284
feature_51,-0.1463323618813335,0.7560498627920967,-2.4773209306838386,1.6438293561516875,0.0,-0.6821501671876893,0.3178498328123107,-0.6784946536575919,0.6457902755475629
feature_52,-0.06779661016949155,0.8221196426958027,-3.3333333333333335,1.8888888888888888,0.0,-0.5555555555555556,0.4444444444444444,-0.8940856175758463,2.7440114637009207
feature_53,-0.08491506591480362,0.6612063235366678,-2.7348753131109573,1.0780669477099696,0.0,-0.5310515527721217,0.46894844722787865,-0.9616772844018291,2.3353303758684385
feature_54,-0.06829901355696912,0.6779394674055491,-1.3366614920171815,1.0893198501188388,0.0,-0.5544104953829545,0.44558950461704505,-0.22321759777316294,-1.0574976951977837
feature_55,-0.021951316346355297,0.6971619114412745,-1.1208622786196953,1.3952196542749364,0.0,-0.5392598976225038,0.4607401023774967,0.13760750110932027,-0.9120514875943075
feature_56,-0.048499144167128236,0.6994844206134508,-2.0127849402089533,1.3198930128220208,0.0,-0.5541058111220103,0.44589418887798965,-0.26403814022531363,-0.03643375901108614
feature_57,0.10125655345338862,0.8484329823060961,-1.2681318711154783,3.6366299952197463,0.0,-0.5166985938123234,0.48330140618767625,1.2628457392147614,3.2456885445429986
feature_58,-0.16650974071041197,0.8121390862906607,-3.501539671354805,1.4151083179087385,0.0,-0.6555710134206678,0.3444289865793324,-1.0379755194838312,3.0407315929316514
feature_59,0.04406779661016954,0.8525676446030303,-2.9,1.8,0.0,-0.4,0.6,-0.6640273042220438,1.4468509613419887
feature_60,-0.08831516500617385,0.8793974017715979,-2.1737571900054733,2.6499820280134174,0.0,-0.5763765656429578,0.4236234343570422,0.2228788216028133,0.8966737037532306
feature_61,-0.13683986681534394,0.8268375128509966,-2.4039106275805304,1.7318919463263782,0.0,-0.557467976089731,0.44253202391026947,-0.37368427427451706,-0.07189553497083034
feature_62,-0.07393853474333258,0.7958345625584696,-1.8998613234145736,2.0249038149567875,0.0,-0.5348656559351506,0.46513434406484944,0.04752579067063386,-0.1604961844730175
feature_63,-0.004904300331916943,1.122385611214273,-2.0271791200251443,4.521805710028747,0.0,-0.5932162738868818,0.4067837261131181,1.886142477797072,6.671990627549443
feature_64,-0.008547215955411021,0.6650522102671784,-2.3500385352480837,1.591917986282775,0.0,-0.5169162726190907,0.48308372738090916,-0.4361304934996505,1.1772174674824267
feature_65,-0.11024966341175164,0.7410127777375467,-2.568018892321772,1.3220920748387184,0.0,-0.5791517097568568,0.42084829024314313,-0.5723804844584285,0.5869584970663322
feature_66,-0.14608777226127764,0.8292779217881308,-2.422103913360053,1.7203859879914094,0.0,-0.5691835954777762,0.4308164045222229,-0.3808447179178083,-0.07302430673830074
feature_67,-0.13854089904200442,0.746505087490183,-2.608695652173913,1.1304347826086956,0.0,-0.6086956521739131,0.3913043478260869,-0.9444801178206862,1.273904877536748
feature_68,-0.05185715361381351,1.1330570467570324,-4.791727422755891,3.322967050055059,0.0,-0.5841781129061234,0.415821887093876,-0.43236048939412697,5.020704535775609
feature_69,-0.19188087454482614,0.6721156491707716,-1.857741376118824,0.9513767883795409,0.0,-0.6416449148246218,0.3583550851753782,-0.6715645046304934,-0.4628067921784451
feature_70,-0.13704464114627862,1.5210392615686734,-7.159601329089763,1.8143978699924261,0.0,-0.4019694270706109,0.5980305729293891,-3.2098463782002553,12.628413918300229
feature_71,0.025273769763070705,0.7748343406509042,-1.5744361778825324,2.0922350650082304,0.0,-0.4385393153261573,0.5614606846738428,0.1906989134760298,0.06566465990631842
feature_72,-0.05142879913952591,0.9117025146289568,-2.3457588865607892,2.8561221346086128,0.0,-0.5096110565041273,0.4903889434958727,0.018785098858053604,0.9397175726745841
feature_73,0.009439639232614755,0.6660735919065607,-2.1831918721001746,1.294497119780764,0.0,-0.5171276229730992,0.4828723770269008,-0.2833772327615414,0.4429464150289233
feature_74,-0.005649717514124266,0.8042765295961598,-3.5833333333333335,1.4166666666666667,0.0,-0.45833333333333337,0.5416666666666667,-1.4504659623334786,4.768012881173598
feature_75,0.13402714523336565,0.7572205267905175,-1.2639897805364397,2.0067939318515315,0.0,-0.3628050319551188,0.6371949680448811,0.34362573865685,-0.3908714019330426
feature_76,0.009787048139311957,0.8721911376384583,-2.9159277862369652,1.8691223864856865,0.0,-0.4731926998212985,0.5268073001787009,-0.3214613567156417,1.101330397810984
feature_77,0.06942160932299558,0.85695200988887,-2.236815934478106,2.1353322532883445,0.0,-0.4536274840366199,0.5463725159633804,0.2635751035979451,0.4132135387641891
feature_78,0.2516827742054404,1.20319129422301,-1.7979883478397727,4.553569922261626,0.0,-0.26847055477965476,0.7315294452203457,1.490315548842192,3.701737480142679
feature_79,-0.04483592476408151,1.127398601903964,-4.811715971054996,2.587112496934068,0.0,-0.5457407884564325,0.4542592115435675,-0.817192118178398,4.379226329870053
feature_80,-0.046897984500173705,0.9586809716156091,-3.919705422078897,2.0989751168015154,0.0,-0.5152474493433938,0.4847525506566063,-0.7571321618325534,3.20241925238809
feature_81,0.013437451426712786,0.8754031298653815,-2.92523907782187,1.873288696628202,0.0,-0.4708371104360375,0.5291628895639625,-0.31987158072556715,1.112418847647878
feature_82,-0.06403013182674205,0.8945683412641507,-3.0,1.8888888888888888,0.0,-0.5555555555555556,0.4444444444444444,-0.4582878853880218,1.0096289242431729
feature_83,0.0035854914721978825,0.7250577080447115,-3.327362321464205,1.181812161335564,0.0,-0.44297883512842573,0.5570211648715735,-1.4490023768077562,5.3705227824320705
feature_84,-0.18063341527616933,0.7623349992643909,-1.8929171842419337,1.4634971780826445,0.0,-0.7888278376345761,0.21117216236542397,0.0008015524388036579,-0.40030504835119274
feature_85,-0.1113798357572739,1.055761661582961,-4.760437207060972,1.4112095316914428,0.0,-0.4998316734002165,0.5001683265997833,-2.7840912914661895,10.12747818019794
feature_86,0.11224751599594858,0.7624543706223533,-1.3630287964361139,2.099118741076138,0.0,-0.4132180566988295,0.5867819433011705,0.5651765120060297,-0.25642057158700693
feature_87,0.12000365655942861,0.9286633803498756,-2.792265559305874,3.7027881452640177,0.0,-0.2892234640762952,0.7107765359237048,0.26746096946561726,3.5585035076812686
feature_88,0.04660098630374242,0.9894398703434518,-3.8653650777269846,2.692178399868733,0.0,-0.5121705161228449,0.4878294838771551,-0.562966486078131,2.9951500167212783
feature_89,-0.05021971123666041,0.7566945709652746,-3.037037037037037,1.3333333333333333,0.0,-0.48148148148148145,0.5185185185185185,-0.9356112992545066,2.3411923812763353
feature_90,0.05223788802584191,0.8260742880952244,-1.9600933294946306,1.9680771881638592,0.0,-0.4377950166669748,0.5622049833330252,0.15205535046816399,0.04865771590565737
feature_91,0.05609640639450256,0.7632377420201498,-1.701801089503462,2.056446656582121,0.0,-0.4768649661336116,0.5231350338663884,0.3527650695005312,0.18277937219759677
feature_92,0.12222733324621989,0.7979149737232764,-1.3644415702626969,2.5253197605034723,0.0,-0.44856082931148455,0.5514391706885157,0.8573711088678345,0.7319171185609719
feature_93,0.1660430484943037,0.8908551817697149,-1.2618416348234085,2.8966084501467417,0.0,-0.48198260944265664,0.5180173905573433,1.2285952842216634,1.508849177592836
feature_94,-0.024647179237854366,0.909622820412117,-4.009336351260858,2.0530077887421614,0.0,-0.5482422243994444,0.45175777560055563,-1.1709606319487518,4.713094160842057
feature_95,0.043092903889255164,0.8278698792223256,-2.6196838300713647,2.015824935466013,0.0,-0.47128527197394576,0.5287147280260547,-0.10928615873541614,1.0598053319665564
feature_96,0.059518994648296596,0.771435220218415,-1.7129848968486763,2.0770411052284667,0.0,-0.4705217099470752,0.529478290052924,0.35350698568367467,0.17968532228388057
feature_97,-0.057010785824345184,0.7823695166201318,-2.909090909090909,1.6363636363636365,0.0,-0.5454545454545454,0.45454545454545453,-0.8490311981908897,1.6601104107535223
feature_98,-0.04368321187048239,0.8396768490302575,-3.101000146231215,2.2447426223943827,0.0,-0.6333784507177453,0.36662154928225416,-0.197999734921983,2.1098658053794956
feature_99,0.16163330054055874,1.0525599954327889,-2.0394002705758147,2.970899118846097,0.0,-0.46329786573749576,0.5367021342625042,0.9371233258859757,1.0338730872908082
feature_100,-0.23477626923779985,0.818768356018875,-2.824885869654503,0.7452289740050225,0.0,-0.6656576697585144,0.33434233024148574,-1.3999692853856773,1.9872370438470082
feature_101,-0.08192125871314236,0.7576195740098032,-1.6471624404857457,1.4494860058902377,0.0,-0.6660500933076456,0.33394990669235436,0.01636081399785004,-0.7007979300071172
feature_102,0.08337263010958312,0.9609011072655277,-1.949321321378093,4.292372887556111,0.0,-0.42583661597568445,0.5741633840243152,1.2769638573619737,4.589648338915802
feature_103,0.09056365363288908,0.9323557029319594,-3.591078417318679,2.4952215547333525,0.0,-0.4148394286744601,0.5851605713255397,-0.5454984872576358,3.1663344722449995
feature_104,0.04237288135593224,0.7534248359126746,-2.9166666666666665,1.4166666666666667,0.0,-0.4166666666666667,0.5833333333333334,-0.9886147525353443,2.4818640476275
feature_105,-0.017757872701555863,0.7645079260186165,-1.8146537647020302,1.4368481002490436,0.0,-0.4418036575020495,0.5581963424979505,-0.42538301258017197,-0.47735915574168253
feature_106,0.1278917822177481,1.1902682470406707,-2.627048079048648,5.329874940618762,0.0,-0.4392539643841816,0.5607460356158185,2.058480371706395,7.565700446042429
feature_107,0.23966077337709932,1.4556683940256439,-2.0571119226381835,7.5181107366584605,0.0,-0.41971974603130124,0.5802802539686988,3.2465627464365285,13.09051418860372
feature_108,0.24525561674198595,0.827679161998301,-0.9118636288002874,3.2103851902114515,0.0,-0.29793206998263316,0.7020679300173662,1.5656772086798947,3.2906254378729116
feature_109,0.005606173364329863,1.0457031188692982,-4.3171984919230235,3.8748072714038915,0.0,-0.4848481570581511,0.5151518429418492,-0.2568141881528008,5.804883663680695
feature_110,0.0933889395778209,1.2922118274335412,-4.024864123687536,5.5928515199714735,0.0,-0.44667374003345317,0.5533262599665462,1.1897504221971065,6.211614572520418
feature_111,0.12941713820261294,1.1832052913368205,-2.613330496758445,5.297928921686807,0.0,-0.4375840255702277,0.5624159744297728,2.053743572027859,7.5481390782263365
feature_112,-0.09371884346959122,0.9500527748224509,-3.764705882352941,1.6470588235294117,0.0,-0.47058823529411764,0.5294117647058824,-1.019291195102938,2.250864642777503
feature_113,-0.12443353221672313,0.850671168525777,-4.032919206665321,1.6931502289826994,0.0,-0.5485345748030166,0.4514654251969839,-1.4447926042340853,5.8545212256355015
feature_114,0.08659403633095047,0.9400700419500125,-1.8277296573553037,3.183292843594179,0.0,-0.5814660039869057,0.4185339960130945,1.0591559147894505,2.1051258299795927
feature_115,-0.18568082139989,0.8279723400369446,-2.5155273496335835,1.1064022727321459,0.0,-0.5862766968032909,0.41372330319670964,-1.1189649840970755,0.8105566005008815
feature_116,0.0622816357900662,0.8158702773664028,-2.256012889638471,2.515379918836447,0.0,-0.48221573567153375,0.5177842643284662,0.1323095239158142,0.8368501331739395
feature_117,0.01999421893411562,1.1635111735775556,-4.063969203888316,4.555293817732171,0.0,-0.41862527164763247,0.5813747283523676,0.1752174211047801,4.2904143476313665
feature_118,-0.10345207113715167,0.9321786990636867,-3.602185445167012,3.005981575250681,0.0,-0.6070356663457954,0.3929643336542052,-0.19225121854190533,3.499253468425475
feature_119,0.011299435028248577,0.723785043926273,-2.4,1.2,0.0,-0.43333333333333335,0.5666666666666667,-0.6079942499356775,0.47576845101673637
feature_120,0.05636241965058918,0.8732019461473786,-1.7802640466494968,2.100383726978574,0.0,-0.45346326669971815,0.5465367333002817,0.24301072911804644,-0.22244232985589907
feature_121,-0.09945376180332845,0.799823565292833,-2.1900728152246836,1.4565602614710675,0.0,-0.5632720507805146,0.43672794921948493,-0.3018689616585297,-0.030564286371169036
feature_122,-0.04464190211085812,0.7818756403232412,-1.8012179835416073,1.6549680232506205,0.0,-0.5420996769766409,0.4579003230233592,0.08464180801026763,-0.278546873243918
feature_123,0.18436669898762717,1.0655574198785365,-1.6914662425283205,3.136970892845339,0.0,-0.3638545683861951,0.6361454316138044,0.8750363066724363,0.8807895997152171
feature_124,-0.12933390178802678,0.9938352872649243,-4.169785479584233,1.8833156074952204,0.0,-0.6073770776016109,0.39262292239838914,-1.0049309761514524,3.0444654876028823
feature_125,0.0016963534195043462,0.8569460040041187,-3.0681362888344617,1.595022938737511,0.0,-0.4790931096066827,0.5209068903933174,-0.8163051192463453,1.5105035201466315
feature_126,-0.09663568801327468,0.7979695749029582,-2.181733578246347,1.4515248576338193,0.0,-0.5546590279528709,0.4453409720471281,-0.30548458136555906,-0.03327588925046365
feature_127,-0.10734463276836162,1.21539199223443,-5.166666666666667,3.0,0.0,-0.5,0.5,-1.2645968430647707,4.086504516852201
feature_128,-0.07093067005320394,0.6613025162423373,-2.5234552210922665,1.176805028541239,0.0,-0.588443230231942,0.41155676976805833,-0.7742970842980821,1.4480961810157789
feature_129,0.01340404352792259,0.7834984990342799,-1.6903017918852776,2.0543653241457855,0.0,-0.49912311508789436,0.5008768849121057,0.0449517533364591,0.21146733159829578
feature_130,-0.16693867903686024,1.2900628847184357,-4.763548741526926,1.8148361703939035,0.0,-0.44167344980032064,0.558326550199679,-1.8343503935429066,3.7821998737478726
feature_131,0.018218589966995807,0.7342316085352817,-1.6448951257649538,1.6523269240038065,0.0,-0.4812976627555955,0.5187023372444044,0.11754131544673146,-0.5188837291972659
feature_132,0.034043415930087806,0.7864687176426755,-1.6792126277859818,3.0620975406375472,0.0,-0.5070491708975616,0.4929508291024379,0.8709856589857425,2.251623291086365
feature_133,0.0010242127338797554,0.9456538379713456,-3.583162275676172,2.051546018241851,0.0,-0.512039815287715,0.4879601847122845,-0.553484827917753,2.1962062043279413
feature_134,0.060092449922958396,0.7947527468962436,-3.3636363636363638,1.9090909090909092,0.0,-0.40909090909090906,0.5909090909090908,-1.0130181367943167,4.19752451189748
feature_135,0.02507604854412212,0.7005446269213073,-1.3607891449626615,1.7002297785077185,0.0,-0.5159464116068073,0.4840535883931926,0.20399824811798659,-0.5618147679547927
feature_136,-0.1469057766365673,0.8176083863057371,-2.961879867220344,1.5689471400525534,0.0,-0.6086869764365631,0.39131302356343745,-0.7958784908368044,1.1197422728299466
feature_137,-0.09694720117662747,0.776616212961923,-2.3448261138539492,1.7817116982458665,0.0,-0.5906028563121952,0.40939714368780483,-0.3320253152048468,0.21976310508571428
feature_138,0.0712574210754908,0.7764403932783615,-1.477483517837296,1.8764975677476168,0.0,-0.4719323675798458,0.5280676324201538,0.22044526392365427,-0.495632095477339
feature_139,-0.12024652501978259,0.9239592041456465,-4.453917718816973,1.3925414388304704,0.0,-0.4905867120933246,0.5094132879066757,-1.7873256981202652,6.223134548535896
feature_140,-0.1120372231121466,0.8297864388378876,-3.5955232192484217,1.4749260014203764,0.0,-0.5506855380382685,0.4493144619617312,-1.343656791875208,3.5726116642786376
feature_141,-0.14340863407021456,0.817828872555236,-2.958680366796239,1.5695519809421248,0.0,-0.6066462302543489,0.39335376974565106,-0.7988418970570935,1.1155830480765125
feature_142,-0.07415254237288135,0.8374568810262902,-4.0,1.25,0.0,-0.5,0.5,-1.8938786586703178,6.159614934143541
feature_143,-0.14504313395027613,0.7203334734719143,-3.3206897454628326,0.9996206709285503,0.0,-0.6679472531172166,0.33205274688278297,-1.371785329830177,4.254076241988926
feature_144,-0.1797645624139576,0.8327236035653176,-1.9696512255375052,1.4556738794999229,0.0,-0.7072654041726573,0.2927345958273428,-0.4053431100310483,-0.19375896432468975
feature_145,-0.04095149440768419,0.7632145200559323,-2.2806049836700715,1.4512960102427606,0.0,-0.4317671997634145,0.5682328002365855,-0.7267648100089449,0.7744715549736916
feature_146,-0.14115216688460744,0.7718363110178588,-2.2076367915617863,1.5309070172991617,0.0,-0.6379822755188008,0.3620177244811992,-0.5366196985958418,0.10136701257097602
feature_147,0.10062843715108387,0.8913130948609324,-1.328981603085398,4.169838701594366,0.0,-0.48355975716608113,0.5164402428339194,1.5865724630130622,5.318755557650883
feature_148,-0.12787826333722313,0.8012998805002672,-3.4316159237451296,1.0969824038922775,0.0,-0.6060815050674184,0.3939184949325815,-1.1828341830163374,3.0518117248870293
feature_149,-0.13785310734463277,1.0669395418464465,-4.666666666666667,2.0,0.0,-0.6,0.4,-1.2986522190223468,4.011859270859381
feature_150,0.0011566356256522486,0.7080289407309375,-1.5144522284517659,1.4810294974817881,0.0,-0.515159889853778,0.48484011014622186,-0.05522103271986225,-0.6659701029097409
feature_151,0.046133839416135074,0.7883877098474242,-1.4875811305223587,3.0198480879704848,0.0,-0.45430483380437037,0.54569516619563,0.9316730836949861,1.927833141651404
feature_152,0.11341438911226406,0.8594681456430262,-1.23238076288372,3.9802137348296625,0.0,-0.42735166001549985,0.5726483399845002,1.7097602989495357,5.117538841587441
feature_153,0.23631523879568858,0.9138401505041847,-1.1567133683194464,3.28025765803181,0.0,-0.30661125738376016,0.6933887426162402,1.1225698619885538,1.3742030471145101
feature_154,0.16845378529226415,0.9594959281014233,-4.2238867019544255,2.2877185945779175,0.0,-0.23572290493536252,0.7642770950646374,-1.2983387190494007,5.712511362831924
feature_155,0.12947390176819099,0.8132674755835475,-2.5273937068036276,2.9665355989568805,0.0,-0.34203179918701004,0.6579682008129899,0.25933963328462545,2.379697145559142
feature_156,0.046630703112287446,0.7820768727434525,-1.4746455342493892,2.993683237453414,0.0,-0.45230103053860377,0.5476989694613963,0.9313081713011016,1.9231822493155981
feature_157,-0.22425032594524122,1.098251099705736,-5.384615384615385,2.1538461538461537,0.0,-0.6153846153846154,0.38461538461538464,-1.7803196021594285,6.508180073878043
feature_158,0.08425958254431623,0.861498352416437,-2.8613350796701034,3.560510892774531,0.0,-0.4557844472142286,0.544215552785771,0.6782710383930248,4.847860807261664
feature_159,0.140643564212611,0.6760542296717321,-0.9186071649646042,1.8169469091903232,0.0,-0.42440320159977873,0.5755967984002215,0.5196634437552148,-0.5436410619601357
feature_160,-0.19141783232483406,1.1358407629773672,-4.063770513376762,1.5009341358315182,0.0,-0.5301696215183127,0.469830378481687,-1.560886982260339,3.133678085972437
feature_161,0.03509509108819253,0.6124480522813872,-1.0475504603982302,1.3145114549307664,0.0,-0.4714259246409245,0.5285740753590755,0.0598796150639489,-0.9190534740785834
feature_162,-0.13109565796387393,0.7993645284844579,-2.108241658107744,3.203639079562584,0.0,-0.7125839611486497,0.2874160388513497,0.9020806033718874,3.738398927991522
feature_163,0.04723056928261322,1.0548870015608494,-4.658202757552359,2.2140019906530273,0.0,-0.3719303113966692,0.6280696886033303,-1.2846112206192102,5.10691829590731
feature_164,-0.019159911569638918,0.869575209465092,-2.5217391304347827,1.565217391304348,0.0,-0.43478260869565216,0.5652173913043479,-0.41195663300668944,0.018135331020506573
feature_165,0.012029261403297678,0.9033933082037682,-3.408830488953034,2.431761214575461,0.0,-0.44391131920849836,0.5560886807915016,-0.3951239686141062,2.7488398352703953
feature_166,0.26049578965425046,0.8826063117619433,-1.8207509495655092,2.5880812906107065,0.0,-0.3319819665053093,0.668018033494691,0.7219066290651884,0.45774685451636943
feature_167,0.3387154582798497,0.9638050491552359,-1.4160082162694905,3.1884526000675706,0.0,-0.3091045488519951,0.6908954511480048,1.1831667744226975,1.05714051806246
feature_168,0.23541118888171753,0.7883848167884923,-0.9067282556913666,2.848912766721528,0.0,-0.3149210646320999,0.6850789353679008,1.4120879613354889,2.2485115938503633
